,appId,title,score,rating,review,comment,priceT,install,genre,developer,release
346,org.bitcoinox.bitcoinoxwallet,Bitcoin OX Wallet — Exchange Wallet for Crypto,4.5,25.0,16.0,"[""I'm glad I've discovered this app. Perfect and very safe, it's practically imposible to lose my personal info because it won't be stored in the cloud."", ""Very good and useful. Transparent, it's a good service that doesn't depend on governments and banks."", ""One of the best BTC wallets I've tried. Definitely functional, versatile and safe. I can't complain."", ""The best Bitcoin wallet I've tried lately. Keep up the good work (and its constant updates)!"", ""It won't open the app. Says not any data concection. What""]",Free,1000,FINANCE,Excdev,"Feb 4, 2019"
347,com.Android.Inc.bitwallet,BitWallet - Buy & Sell Bitcoin,4.4,739.0,610.0,"[""I really like the fact that they've made it available for both apple and android users and people in over 160 countries can get access to it. And to add to this, their international transfers are totally free."", ""I didn't know much about bitcoins before I used this app. I thought it would take me way too long to understand but it was actually really easy. In no time was I fluently trading my coins!"", 'I like this app and the enormous features it provides. The only thing I wish was diffrent is that they should provide information about when the market changes its rates. Otherwise, I am enjoying this app.', ""It's available in so many countries. I think the last time I check it was over 160 countries.It lets me sort my transactions based on their priority. So efficient!"", 'The app is very user friendly and trustworthy. I know this because I get my deposits in a day at the most. Overall, I had a good experience with the app and have faced no issues.']",Free,10000,FINANCE,"BitWallet, Incorporated","Jul 22, 2019"
348,org.guapcoin.multiwallet,Official Guap Coin & Bitcoin Wallet,4.3,39.0,24.0,"[""Really tried to support, but this ain't it. This app doesn't sync. So my wallet sits at zero, sent money from probit to never receive it. I do see it on the explorer, but I have no access. I'm just slightly disappointed in this app experience...devs found a solution, all is well. I am happy 😊"", 'Very easy to use. I have received and sent Guapcoins with no problems.', ""I am unable to log in. I tried using the login information from the website and signing up through the app multiple times as well, but never received any verification codes. I have contacted via email, but haven't heard back. Please assist ASAP"", ""Sleek UI with a private key. It's working much better now.."", ""What's going on with this wallet? I sent 2000 coins from probit to my wallet and I haven't received my money into my wallet and it's bn 24 hours. Ok so it's still not showing up in my wallet but when I check my wallet on explorer my 2000 Guap coins show up when I put my wallet address in. Why isn't it showing up in my wallet still?""]",Free,1000,FINANCE,"She Interactive, LLC","Feb 27, 2020"
349,com.androidwallet,dCipher Crypto Wallet,4.8,433.0,420.0,"['This is a best wallet. this is an interesting app, the security is good. easy to navigate through. it detects my screen deem apps when they are switched on and never want any compromise by ceasing all buttons.', 'This is unbelievable! this app has all the latest features required for a standard wallet. I love the graphic designs. dcipher cryptowallet is simply the best.', 'I was sceptical before I downloaded this amazing wallet, but I have been proven wrong to doubt it. This is an excellent wallet to store your popular cryptocurrency. The security measures is top-notch. I hope they will keep improving this app to make it even more better.', ""Great project with a good product, thanks to the team for active and efficient work, I'm with you and perhaps recommend to your friends! Seeing the positivity of this project and the momentum of it growth"", 'the wallet responsiveness is superb and the security put in place to avoid spam is very encouraging... good work all the way']",Free,1000,FINANCE,dCipher Alexandru Dirman,"Jul 4, 2019"
350,com.coinfalcon.mobile,CoinFalcon – Buy & sell Bitcoin,3.1,97.0,67.0,"['I can only recommend everyone to use a big and trustworthy exchange. Unfortunately this is not one of them. Me and many others lost a large amount of money when Coinfalcon decided to unlist IOTA and only send one mail barely 16 hours before on a Sunday. If you want the whole story search for Coinfalcon but replace falcon with failcon. Be safe guys, and please stay away.', ""Barely getting through start up, adding payment & I.D verication; Poor lighting issue affected the photo & as I went to adjust light it continued automatically. Now it just says Unable to verify id, verification denied & won't let me retake photos or add a bank/card no matter what I do. Force Stopped the app, Deleted & reinstalled the app, wiped all app data & storage to log in & start from scratch; no use. SUPER LAME 👎"", ""Fantastic way to buy bitcoin with credit card and other cryptocurrencies. These guys have been around for a long time and I've never had any issues, security is pretty top notch and support is pretty responsive. The app is quite new thus it has some things to improve but it's by far the best way to buy crypto on the play store. One thing to mention is the ID verification is basically instant. I tried multiple times to verify on Coinbase but it never worked. CoinFalcon did it perfectly."", 'Thank you for providing the transaction ID of the deposit you are looking for. The reason why you are not receiving this deposit is that it came from a ""contract address"" and ""we don\'t accept deposits from contract addresses"" . As for this one deposit, I will ask our devs help if we can manually add it to your account but I can\'t promise anything. I will update you as soon as we receive an update from our team. If this is the case why isn\'t this public information before this app is downloaded?', 'Really great app. Smooth and better user experience. Like the credit feature to buy cryptocurrency. Keep up the good work.']",Free,10000,FINANCE,CoinFalcon,"Jul 10, 2019"
351,com.ripio.android,Ripio Bitcoin Wallet: the new digital economy,3.7,19855.0,9744.0,"['Awesome app. Easy to use. Limits could be higher though. Honestly they are too low. But platform works and is safe. Which is most important. Hope they raise those limits to be perfect!', ""Secure, quite ok if you wanna trade BTC/ETH and REALLY easy to use if you're new to crypto (make sure to check the current balance on Google, though, bc the app doesn't have good graphs for checking). Too bad it ALWAYS asks for login info (you could just add a digital reader feature so I wouldn't have to login every single time I close the app). It's fees are rather small compared to other crypto wallet apps so I guess it's fine"", ""The application doesn't let me buy any coin. It let's transfer the money to Ripio agency (of course). But I try to buy Ethereum the app doesn't give me the option to confirm the purchase. Completely frustrating. Now what? I have to pay a fee to get the money back... joke"", ""I can't activate my account because I never get the code by sms"", 'Delay for trading is huge and annoying. Minimum are pretty high to operate. I just give up the little amounts that I have']",Free,1000000,FINANCE,Ripio Holding,"Jun 17, 2015"
352,co.bacoor.keyring,"KEYRING PRO | Multichain Wallet Connect ETH, BSC",4.7,30.0,19.0,"['Nice app', 'Good app', 'nice app']",Free,1000,FINANCE,bacoor inc.,"Jan 21, 2021"
353,com.bitnovo.app,Bitnovo - Crypto Wallet,2.6,305.0,209.0,"['Why 2 apps...2 websites? You should simplify the product/service, not make it more dificult and confusing for possible users. Blockchain is already confused enough to the mainstream. I would suggest to keeping it simple. Wirex provides more services than you do, and only has 1 app and 1 website. Will update after using the service with some consistency. Keep up the good work!', ""As others have mentioned the id process is extremely complicated and they request id every time. Secondly their fees are outrageous and hidden DON'T TRUST THEIR WEBSITE, I was charged 8 EUR to buy about 80 EUR of bitcoins on top of the exchange rate that is already inflated , in total ended up paying 12%+ of fees, dishonest business"", ""I asked for money back and they promised me that it will be refunded in a month. On today's date it is almost two months and nothing happened. Very disappointed..."", ""after reading the reviews and realize it was nothing more than a garbage application that scams you out of fees I immediately uninstalled it after installing it without ever even opening it and I'm glad I did! Thank you to everybody for leaving your reviews about your nightmare stories of getting ripped off by this cheap disgusting dishonest trash company..."", ""I purchased cryptocurrency did all verification process selfie with id etc... And they still didn't pay my wallet, send 3 email to support team no reply at all. Wish I could give 0 star. You can keep that money if that's what you have decided, will be leaving review on other platforms too.""]",Free,10000,FINANCE,BITNOVO,"May 18, 2017"
354,com.mercuryo.app,Mercuryo Bitcoin Cryptowallet,4.5,2365.0,1364.0,"[""Do not use Mercuryo!!! I have bought Bitcoin a month ago and I'm not able to withdraw because SMS code required to log in is not being sent. Customer suport is useless sending generic response whilst the issue doesn't get resolved. Mercuryo has now responded to this review apologizing abut technical difficultis however i'm still not receiving the SMS code to log in to my account and I'm still not able to withdraw my funds. Do not use Mercuryo you will loose your money!!!"", 'Constant problems with this app. Have been using this for a year and every time I try to send crypto anywhere or purchase any there is always a problem. Dont waste your time with it.', ""Customer service is very bad. Ihave purchased recently some ethireum through the app and I can't withdraw the amount because the app requires an SMS confirmation and they are not sending it every time I try to process the withdrawal. No help is received and I am only asked to wait longer. This is disgraceful."", ""WARNING!! DO NOT DOWNLOAD! It's impossible to withdraw anything you deposit. Customer service is quick to reply but they don't offer any solutions. So any tokens I have transferred in are stuck. They told me to try linking a non US card for withdrawals and I did. Still nothing. This is a scam and should be removed from the app store."", 'Never had any issues with service or site. 5 stars. Customer service resolved issue quickly also']",Free,100000,FINANCE,Mercuryo,"Sep 3, 2019"
355,kr.co.keypair.keywalletTouch,KeyWallet Touch - Bitcoin Ethereum Crypto Wallet,4.3,100.0,62.0,"[""I don't understand this wallet. I followed the instruction of the backup words and when I completed the words it won't continue to complete back up. So I uninstall this wallet"", ""Haven't figured it out yet. Was hoping the wallet would keep doge but it doesnt. Would be nice if they updated it so it could hold doge."", 'Great app so far. Looking forward to more coins being supported and the exchange opening. No ads either, simple to use', 'Came with card, Korean company, swap of coin not supported yet, did a ethereum xfer and it shows up. Use finger print id key card, pin, send, receive various crypto, can add coins.', 'Very best transaction system. Good 👍best']",Free,10000,FINANCE,"Keypair Co., Ltd.","May 13, 2018"
356,com.lobstr.client,LOBSTR Stellar Lumens Wallet. Buy XLM Trade Crypto,4.6,4242.0,2020.0,"['Lobstr is a great exchange once you figure out how to add a type of token to your list so you can start trading. The Stellar Network is fast and low cost. But... Beware there are many fake/copycat tokens on the Stellar Network. Make sure you are buying what you really want. Super easy free to send in house. Test it out send tips. PCmedic_Stellar*lobstr.co', ""I'm frustrated at all. I try to swap USD to XLMG but the rate was to 0.0026$ at Lobstr and 0.000008$ at the coinbase and marketcap. I also saw the 24H high and low prices but I'm stunned there is no difference at all there, and if you'll visit the coinbase or marketcap you'll see a huge difference. That's disgusting!!!"", ""Very quick and snappy that admittedly does have a bit of a learning curve for those new to the crypto game. After you get the system down, it's a breeze to use. No problems experienced yet that weren't actually my own fault. Good job so far guys. Looking forward to more cryptocurrencies being made available for purchase through Lobstr but I understand that's not completely up to Lobstr."", ""No issues. Easy. Great interface. I don't buy through them, I buy through Atomic Wallet, send to Lobstr, and trade or exchange. Literally done in minutes. Don't like or trust Moonpay. Too many bad stories. I know Atomic's fees are a bit higher, but I'd rather pay the fee and be done than have the stress of transactions that don't go through."", ""It's good up until the last update When I open the app it flickers and says check internet connection. It won't go past that.""]",Free,100000,FINANCE,🎖️ LOBSTR Stellar Wallet,"Apr 27, 2015"
357,io.rapids.network.wallet,Rapids Wallet | Crypto blockchain multi wallet,4.4,146.0,95.0,"[""I've been following this project for while. The concept is a good one, the progress has been steady; hopefully the performance matches. 5 star so far"", ""I'm having issues importing my wallet Keeps loading and then nothing positive"", ""I updated the app and am seeing only 15 rpd instead of 15,000 I don't understand what happened. Please I need a response."", 'What an excellent mobile wallet to use! Good to know more coins and tokens will supported soon. I love the linkshare feature in the wallet. It is just superb as it allows one to send coins on any platform. Great innovation Team Rapids! Mass Adoption I see!', 'Very nice wallet from Rapidsnetwork However security is priority #1. Hope Rapidsnetwork team add more security features: 2fa, text or email . This is very important to me and everyone else using this wallet. Best wishes! Thank you for your hard work 👍👍']",Free,5000,FINANCE,Rapids Network,"Jul 22, 2020"
358,com.ethlimited,ETH.Limited Wallet,4.8,641.0,557.0,"['UI is responsive and nice. I would give this 5 stars if not for the concept, why would you need an app just to buy/sell Ethereum. Get a wallet and trade all cryptos. No lag issues.', 'I love this app so much! Its very easy to use and transactions are really fast. One of the best ETH wallets out there .', 'Simple registration, fast transactions, no bugs. Among all the apps I�ve used, this one is definitely the best.', 'Its everything a wallet should be, Great user interface, easy to use for beginners, unbeatable amount of tokens best wallet so far.', 'Great to have crypto always at my fingertips, its got a great feature where the app work seamlessly in tandem with the website on your desktop computer']",Free,10000,FINANCE,Eth.limiteD,"May 20, 2020"
359,com.t7.wether,WETHER - Local Ethereum Wallet and Price Chart,4.5,11.0,5.0,"['Easy to use!', 'informative', 'Good wallet 👍']",Free,500,FINANCE,Lê Yên Thanh,"Jan 14, 2018"
360,com.qcan.mobile.bitcoin.wallet,Mobile Bitcoin Wallet,4.3,158.0,90.0,"[""I made a withdrawal into my other btc wallet but the payment has not been completed yet since 12/16/20 exactly at 14:08pm. I have been waiting all day for the transfer to get completed but it's not happening. Well my btc has finally been released. Thanks to the Qcan support for submitting my request to the bitcoin network."", 'There was a mishap with .y funds and the support team fixed the problem by refunding my cash and were quickly responsive on emails...a bad start but great finish and i thank u guys for rectifying this mishap...great loyal app i must have to say', 'I had a problem with my account , the support explained something i overlook but now i got it. I reinstalled the app in my another cellphone and successfully restored my account using my Qcan key. Thank you so much support. Definitely Qcan is the best bitcoin wallet app and my favourite wallet app, i suggest to everyone to use. Great app and excellent support staff.', ""It's simple to use. Just that I can't tell how long into the future that it will last. If it survives the next 20-50 years with friendly updates, then it's almost the best"", 'I have done withdrawals for the past 2 days but i can not find the coins in my account.i believe its a simple problem and i will be grateful if they can fix it fast i got some transactions to make']",Free,10000,FINANCE,Qcan.com,"Aug 6, 2017"
361,co.satoshiwallet.app,"SatoshiWallet for Bitcoin, Ethereum, Monero & more",3.4,16.0,13.0,"[""Terrible support. Last updated in January 2020. Since then the app has been temperamental, I noticed it would start loading and then would crash, blue screen. I'd have to try a few times to see my balances but after the Android 11 update, no matter how many times I try I cant open the app. The support email on Google play store and their website is not a valid address, have tried to email countless times with bounce backs, I'm at a loss as to what to do as I have funds tied up in this lame app."", ""Thought I'd give this a try, and its actually pretty awesome! Owning the private keys is obviously very important, but what i really like is that the app also makes it easy to swap my crypto currencies for fiat cash at local destinations too. One of the most complete bitcoin wallets out there"", 'The app keeps crashing everytime i go to open it. Ive deleted and redownloaded it several times but its the same', ""I love the app but no initiative to add tezos or lots of other alt coins before the bull run been sticking with ya guys but no development on getting more coins before bull run and halving could've made alot more money have to use other apps that do more than you guys already gonna just prolly move all my funds elswhere Edit: sent some monero too app and can't get it out seems like an exit scam"", 'Easy and straightforward to use.']",Free,1000,FINANCE,Satoshi Point,"Aug 16, 2019"
362,com.bit.btcwallet,BitWay Bitcoin Crypto Wallet,0.0,0.0,0.0,[],Free,100,TOOLS,Gerald Hu,"Nov 17, 2019"
363,io.safepal.wallet,SafePal - Crypto wallet BTC ETH LTC BNB Tron EOS,4.2,6849.0,3858.0,"[""Added Polygon. Super excited. Been waiting for this since I got my safePal. Revision: Since update, sushi swap has stopped functioning correctly causing it to default to ERC20 network. Needs a patch asap! Quickswap also experiences lag. Tokens don't appear so no exchanges can be made. Also need a POS bridge to fund polygon through wallet."", ""The App's interface is cool. I'm currently having a problem interacting with the DApps browser. Pancakeswap and most other swaps are only showing blank pages when they load."", ""Apparently I forgot my password but I know I've been putting in the right password, tried importing to a different device with the right seed phrase and a whole brand new wallet without my Money showed up different address, Now I have no access to the wallet because it says my password is wrong and the seed phrase isn't linking my wallet. This app gets a big FAT 0 because now I'm broke and need my money and I can't access it. Bout to call the FTC and CFPB"", 'Safe Haven (SHA) tokens from the Vechain Blockchain is not working on the safepal App. When you send SHA tokens from safepal, Transaction keep failing. It has been like that for a long time. Please FIX!', 'Love this Wallet! My original hardware got stolen, and got my replacement. Easy seed word restoration. Will you eventually add Helium (HNT) Network?']",Free,500000,FINANCE,SafePal Wallet,"May 26, 2019"
364,com.b4uwallet.android,B4U Wallet: Crypto Bitcoin Wallet Exchange,3.7,126.0,73.0,"['No Gmail verification sent by company to us. I was wait too much for company message but not received yet.', 'Facing issue no result found when installing ur app through b4u login .when it redirects from play store', ""what's this,? not receiving email verification code, After 3days why,Time wasting app,"", 'Cannot register because the character and the special letters', 'I found some bugs, how to contact to support team?']",Free,10000,FINANCE,B4U soft,"Oct 19, 2018"
365,com.kesemwalletapp,Kesem - Secured Crypto Wallet for Bitcoin,0.0,0.0,0.0,"['easy to use and secure', 'Great app']",Free,100,FINANCE,Kesem,"Jan 9, 2019"
366,com.kr.iotrust.dcent.wallet,"D'CENT Crypto Wallet - Bitcoin, Ethereum, XRP etc.",4.3,334.0,227.0,"['I can\'t log in to App Wallet.Why not work Recovery Pharse?It always show me that ""there is no account""...plz fix it.Thank You.', 'Really easy to use, great ui set up, supports lots of erc20 coins and other blockchain and dlt coins.', ""Excellent cold storage unit... I've transfered in, transfered out, also wiped the device, then reinstated my wallet using the 24 seed, absolutely no problems so far. Really like the frequent firmware updates."", ""Please bring back coin quantity in Biometric wallet! Like v.2.8 Sometimes i don't want to open mobile app to check every time. Other thing in v.2.9 is very nice! 👍"", 'Good but low network not working Please do it 3g network']",Free,50000,FINANCE,"IoTrust Co., Ltd","Oct 16, 2018"
367,exchange.einstein.mobile.release,Einstein Convert - Safe and Secure Bitcoin Wallet,1.5,954.0,772.0,"['Useless app. It does not start at all due to ""connection error"". My connection is ok, the app is faulty.', ""Horrible! Verification process took almost 2 months. After my papers were verified I asked for a withdrawal 3 months ago and still didn't got my withdrawal approved, always pending. I am pretty sure that this s****y app just wants us to send our papers so they can have our data for nothing (yes, they promise a giveaway with instant withdrawal but the facts tell us otherwise). I regret so much for giving them my identification papers. Please don't do this mistake too!"", 'My got very poor experience with this exchange. In description of application they says, ""Withdrawal is Instant"". But, My withdrawal request is pending from 7 days. And support is not replying at all.', 'after 3 weeks of waiting to get verified, i go to the app which takes me directly to the browser to sign in. then it takes me to the app after ive signed in. i am trying to upload my ID and it says theres no internet connection. which i have. i cant even withdraw the money i earned. then a box pops up saying that the site is currently dosn but i can verify through my app. I alrwasy have it though and i cant verify through there', ""I was recommended by my friends and after downloading, I'm so suprised, The design is very nice and the tools are easy to use. Hope I will have lots of great trading on it""]",Free,50000,FINANCE,Einstein Exchange,"Feb 1, 2019"
368,com.XcelTrip.XcelPay,"XcelPay: Bitcoin, Crypto & Ethereum Wallet App",4.8,1651.0,917.0,"['Looking great and working perfectly. Kudo to the developer and the teams behind the project.', ""Amazing wallet with awesome futures, it's made of a great UI and UX very easy to use I really recommend XcelPay wallet ✅ it's really a super wallet 🔥"", 'I nearly lost my XDC on this wallet. I was changing a new phone, so decided to import my passphrase or private keys to the newly downloaded wallet, I imported my passphrase or privates and the XDC never appeared. I was smart not to uninstall the wallet from my old phone, so quickly transferred everything in to my new wallet. You guys need to sit up...', 'Please Solve my Problem.... im my recovery phrases to Word same... This is an Error.... How to recover my account auction auction two time in my recovery phrase... please help me', 'This is very easy and reliable wallet to keep your crypto coins safe. I love using xcelpay wallet.']",Free,50000,FINANCE,XcelTrip LLC,"May 30, 2019"
369,com.enjin.mobile.wallet,"Enjin: Bitcoin, Ethereum, NFT Crypto Wallet",4.6,9069.0,5220.0,"['I downloaded this wallet to use with two block chain games. It allows me to deposit crypto just fine but i cant make any purchases at all. All purchases say pending regardless of how high i put the gas frees. I have replaced the transactions with no success. I have tried to reach out to customer service with no real help apart from one friendly email. I have since lost several opportunities to buy priceless ingame NFTs. Very disappointed with the enjin wallet and the whole etherium nft space.', ""Absolutely love this wallet! All the coins I buy are allowed to be stored here! I like the layout, it's simple, looks good, and works great! Also, it's another wallet that YOU have governance over and you are in charge of your keys! Will be using this wallet for a very long time!"", ""I've had this wallet pretty much since it was first released and it has worked flawlessly. I thought I had a problem recently - some ETH that I had transferred into my wallet were only visible as internal transactions on the blockchain, not as a transaction within the wallet. I contacted support & they explained clearly (& quickly) how things worked & that even though I couldn't see the actual transaction, the balance of the wallet was correct. It's down to the blockchain, not the wallet."", ""This is one of the best and one of my personal favorite wallets hands down. If some sights didn't require certain others I may just be exclusive to enj. The metaverse is growing, the wallet is more refined and faster than ever, and the integrations including jumpnet are compounding. Not just for enjin but a must if you use their ecosystem!"", ""Great wallet, it's easy and it's secure. I use it to store my NFTS on that I use for games such as Forgotten Artifacts and Space Misfits. The QR scanner helps a lot as well in order to transfer NFTS from one address to another in a fast way without writing down the whole address. It's also been easy for me to sell things on the wallet through Enjinx by simply going to my NFT hitting sell on any NFT I want to sell that is in the multiverse. good better best wallet wow wow wow""]",Free,500000,FINANCE,Enjin PTE LTD,"Jan 8, 2018"
370,tw.org.freewallet.app,Token Wallet for erc20 ETH by Freewallet,3.1,304.0,219.0,"['It won\'t even open. I was advised by the FreeWallet team via email to download their ""Token Wallet"" to receive certain ERC20 tokens I inadvertantly sent in 2018. I was assured my token would be in the Token Wallet. This Token Wallet app doesn\'t even open, has been discontinued and worse, I\'ve waiting 3 years to get my ERC20 tokens back. I sent another help ticket over 24 hours ago and have received no response.', 'NO COINS IN MY WALLET BEEN TRYING FOR MONTHS TO RETRIEVE THEM BUT KEEP ON GETTING THE RUN AROUND IVE ALREADY DOWNLOADED NEW FREEWALLET APP WAS TOLD TO LOGIN TO WALLET VIA MOBILE NUMBER AND FUNDS WILL SHOW UP BUT NOTHING SENT SCREENSHOTS OF MY WALLET TRIED LOGGING IN WITH FACEBOOK AND GOOGLE NOTHING CONTACT SUPPORT A HUNDRED TIMES NOTHING THIS SMELLS OF SCAM KEEP RIGHT AWAY ÀM THINKING OF FILING A REPORT TO POLICE AND SEEKING LEGAL ADVICE STAY AWAY!!!!!!!!!!', 'Attempting to sign up for the first time, tried 4 different email accounts to be told each one is already in use. What a joke.', 'Cannot log in. Give me an error message trying to log in with Google & phone. Useless.', 'I have been resetting my password for the past 4 weeks every time I want o login....it give me a error that password is wrong😡😡😡.']",Free,10000,FINANCE,🎖️ Freewallet - Crypto Financial Service,"Aug 23, 2017"
371,com.getchange.wallet.cordova,Change: Beginner-Friendly Trading & Investment App,4.4,2266.0,1019.0,"['Good app,but has some disadvantages. When you want to sell crypto, app will sell it lower than actual market price. You loose. When you want to set a limit order, it gives you EUR currency, but I want to set in USD! Since I trade BTC/USD, not BTC/EUR! When you buy crypto, app buys it higher than standard market price, possible they create price gap + app takes big commission. Limit orders are very inconvenient and useless.', 'I deposited some money in the app which Never showed up in the app, nor did they refund me. They did acknowledge receiving the money but did not find my account. I have been constantly emailing them looking for an answer but so far after several days, i have had no answer. Really slow and inefficient customer service . My money is apparently stuck now.', ""Would be better if it supported deposits and withdrawals with all the currencies it offers and not just 4 or 5, but the fees for sending/withdrawing bitcoin are a total rob so I don't know if I'd even use it. Sent out €40 worth of bitcoin and got charged €8. That's 20%. Besides that, it's a decent lite trading app."", 'The app has so many bugs I have to reinstall it basically every day. The most recent one is that I cannot get past the enter pass code screen. To gain access I have to delete the app and then install a fresh one.', 'The app is very unstable. Completely agree with previous comments. Needs rebooting practically every day. Also, KYC is taken to the extreme making deposits a pain. I hold less than a quarter funds I had originally planned. I appreciate rigorous checks but not when its over the top.']",Free,100000,FINANCE,Change Finance,"Jun 7, 2018"
372,com.wallet.crypto.trustapp,Trust: Crypto & Bitcoin Wallet,4.5,401320.0,84352.0,"[""The log doesn't always show the date, time, and amount of transaction. Some coins do work, like Bitcoin, but BCH was transferred to this wallet and even after checking the block explorer and seeing that there were 50 confirmations, still no log of the transfer even after 7 hours. People in the U.S. need to keep track of this for tax purposes but it's not too reliable. I'm not sure about all of the coins but LTC is another one that should be examined. Thanks."", 'Works well keeping in mind its Binance on the Binance blockchains. It does Ethereum Mainnet as well, but will not allow DEX between blockchains. Also will not allow swap between blockchains. So if you have ETH or USDT and want BTC (or visa versa) this will not work for you. Otherwise it is a nice wallet that pays interest on a few held assets (mostly BNB).', 'It would be the perfect wallet if it had more Binance Smart Chain coin swap options. Dapp browser conflicts with Android Web View sometimes causing loading of exchanges to slow down immensely. Support for ease of access to exchanges is incredible and top quality. In App Price chart is slow to reflect real-time value and tends to lag behind the real time value of coins 9/10 times. In App buy minimum to fund the wallet is painfully high most times. Suggest sending funds to wallet from elsewhere', ""So far My experience using the trust wallet app has been very good I must admit.... BUT, BUT, BUT your continuous habit of deleting users transaction history/ID everytime the app is updated is a big FAILURE , y'all really need to find a solution to this issue... There isn't any backup feature which allows TX history/ID to be saved & this can be a big issue for many users from different parts of the globe.... As a early user of TW having access to my TX history/ID is very important .... Pls Fix"", 'I was initially a little upset with Trust Wallet because of some issues I was having, but they have great customer service! Now that I know how to fully use the app, it is very easy and I like it. Edit: I lowered my review to 3 stars. I have used a lot of crypto apps and this is definitely the most difficult one to use. I also have lost a lot of crypto while sending it through them.']",Free,10000000,FINANCE,DApps Platform Inc,"Oct 25, 2017"
373,com.fox.one,"FoxOne - BTC,ETH,EOS,Cosmos exchange & wallet",4.8,113.0,89.0,"[""Don't know what is going on but it seems that is not working. You can not exchange BTC for USDT anymore."", ""I have seen a lot of praise. Just download this. Sure enough, I didn't let me down. The system function of the CoinCola trading platform platform is quite complete, and the information of Bitcoin can be viewed in time."", 'This is the best crypto wallet ever and I’ve literally experienced most wallets available in US and this has to be the best. Has the most available coins and tokens to buy and true prices. I’ve never had one problem with this app and they’re headed for HUGE growth! Love it. Only thing is, you cannot withdraw directly to your bank from this app. You must send you assets to wallets such as coinbase to withdraw. Overall GREAT APP AND WALLET.', 'This is my favorite crypto app by far... hands down. I can buy, sell, and track in one place, greatly reducing the amount of apps I need. It is stable and very easy to use with a very sleek design. ????', ""I will admit I'm fairly new to this app, but it has worked well. I find it easy to use, and also feel the need to point out FoxONE when I see it-and that's the 1 star reviews. Most of them seem like intentional hits on crypto-which destroys their legitimacy. There might be more advanced trading apps out there, but this is one of the good ones-and they give out free crypto for learning about crypto! That got me happy.""]",Free,1000,FINANCE,FoxONE team,"Jul 15, 2018"
374,com.dowallet,DoWallet: Bitcoin Wallet. A Secure Crypto Wallet.,3.9,861.0,452.0,"[""The transaction fee is way too much and unreasonable. I was charged $17 for sending $150 to my other coinbase wallet. Coinbase and Blockchain don't charge more than $2 for this amount of transaction. They are greedy and mean. Thank God I now know how much high their transaction fee is. I have discontinued using them."", ""42+ hours now I've been waiting for a send to confirm. Customer service said they had charged too low of fees and miners were refusing to process it. I was told they fixed the fees so this wouldn't happen again. Well I sent another one 11+ hours ago, paid for the faster transaction and left a tip. Guess what! It hasn't confirmed either. So they fixed nothing and lied straight up to me. Screw these guys. Don't waste your money or time on their BS."", 'Was all going well until I gad a problem with my pass-phrase. I contacted customer services via email and no one has responded to my message (two week+ now). Would recommend you try another app with better customer service reviews.', 'I used to like this wallet, but the fees are too high. $57.00 transaction fee to send crypto is a robbery.', 'Excellent and easy to use, start small']",Free,50000,FINANCE,"Wallex, Inc.","Jan 29, 2019"
375,com.crypto.multiwallet,"Guarda Crypto Wallet: Bitcoin, Dogecoin, Ripple",4.4,3028.0,1639.0,"['I dont usually write reviews, but this wallet is great. The customer support alone has been such a help with questions ive had about the wallet and even about currencies. They respond within minutes and are eager to help until you are satisfied. The format of the wallet is very simple and easy to use. I highly recommend this wallet.', ""Simply elegant and a pleasure to use. Wish we had more options to other types if coins. Good luck team! You're flawless my beloved wallet ;), thanks for the reply. Update 4 July 2021, love it. All the best to the Guardarians from BKK!!!"", 'VERY user friendly wallet for most major crypto assets/tokens. Easy wallet/currency-based imports, secured non custodial system, tons of staking support & legit 💻/📱 parity. 3rd party ""best price"" system for fiat buys. Real cust-svc & good crypto pricing/info included + many other features like ledger-only support, multiple currency/wallet addresses, integrated DEX-based asset exchange, etc. After using Exodus 🙈 forever for it\'s desktop app, just 😡 for not finding Guarda sooner! 🤑', ""Enjoyed staking in the desktop wallet version. Unfortunately, there is no Algorand in the mobile app and that's a big letdown.."", 'This is the best cryptowallet i have ever used. I have been using it for more than 3 months now and i love it very much. I really appreciate the developer for making such a great application. Love it 😀']",Free,100000,FINANCE,GUARDACO LDA,"Nov 22, 2018"
376,org.topnetwork.hiwallet,Bitcoin Wallet. A Secure Crypto Wallet - HiWallet,4.0,25.0,15.0,"['The fee is quite high for small amount of btc. You cant default fee or change any amount which is bull. And there are only 2 currency in dollars and yukun (japan) best avoid them. Badly design..', ""Firs what I can say...SCAM!!! BTC all ready confirmed on the address in blockchain, but not on the wallet. After recovery stil the same. I will try to use private key son. Maybe get back my money. Don't recommend!!!"", 'Avoid! App has no support or assistance, no online/desktop version either. They Lost my ETH too! Not a to secure choice for online wallet at all... AVOID!', 'This is the standard Bitcoin Wallet，easy and safe to use.', 'Easy an great']",Free,1000,TOOLS,TOP Blockchain Crypto Wallet Exchange App Ltd,"Apr 8, 2020"
377,etherio.wallet.com,"Bitorzo Crypto & Bitcoin Wallet: Buy, Earn & Trade",0.0,0.0,0.0,[],Free,10,FINANCE,Habier Nakamoto,"Apr 28, 2021"
