appId;title;summary
com.indiancryptoexchangecomparison.icec;ICEC - Indian Crypto Exchange Comparison;Indian Crypto Exchange Comparison helps Crypto prices, News and Portfolio
com.bideskcom.app;Bidesk App - Crypto Trading;Bidesk the simple, fast, safe way to trade, buy, sell cryptocurrencies.
com.ie.option;IE Option - Bitcoin Trading App&Crypto Trading;World-leading Cryptocurrency Options Trading Platform, Up to 91% profitability.
com.tradetoolsfx.cryptoexchange;Crypto Exchange;The Crypto Exchange is a convenient tool for working with cryptocurrency.
com.binarybricks.coinbit;CoinBit Bitcoin, Crypto Currency Portfolio Tracker;Track 4000+ cryptocurrency across 150+ exchanges, data secured on device 💰💰💵
com.supremexchange;Supreme CrypX | Bitcoin Exchange | Crypto Wallet;Buy And Sell Cryptocurrency with confidence on Europe’s Premier Global Exchange
com.revapps.bestbitcoinex;Best Bitcoin EXCHANGE;The best Bitcoin exchange company you can ever get
com.cryptopumpfinder;Signals, Auto Analysis, Alert - Crypto Pump Finder;"Auto Analysis, Volume &amp; Price scanner, Alt Hunter, Events, Market Pulse, Alert"
com.panaeshacapital.pcex;PCEX Member - Bitcoin & Cryptocurrency Exchange;"Online crypto trading platform to buy &amp; sell all mainstream cryptocurrencies"
com.bitcoin.cryptocurrencyinsight;Cryptocurrency Insight: Investment for beginners;Useful aggregator of best cryptocurrency trading approaches and strategies
com.coinpoket;Coinpoket – Crypto Exchange & Wallet;Exchange to help cryptocurrency holders to buy, sell and manage cryptos.
co.lvl.firstapp;LVL - Bitcoin & Banking;Free Bitcoin trading, checking account, and a debit card.
com.koinkoin;KoinKoin - Crypto Exchange & Wallet;KoinKoin | Where Fiat Meets Crypto | Buy Crypto Using Local Payment Methods
com.beyondcc.co.uk;BeyondCC - Cryptocurrency Exchange;Buy and Sell Bitcoin, Ethereum, Litecoin, Bitcoin Cash and Ripple instantly.
com.crypto.twitter;Crypto Signals - Auto Trading, Crypto News & more;Get free crypto signal, auto trading crypto, charts, news, and more in one app
com.cbanx.androidapp;CBANX - Cryptocurrency Exchange;CBANX Europe's Cryptocurrency Exchange allows EURO to Crypto trade.
com.bittrade.bittrade;Raise - Bitcoin trading FREE;Real-Time Bitcoin trading simulator with cryptocurrency
appinventor.ai_mlmsolution88.Troquer;eTroquer Crypto Exchange;"eTroquer : Trade, Invest &amp; Manage Cryptocurrencies Simply and Safely."
com.tokenize.exchange.tradingapp;Tokenize Crypto Trading App - International;Tokenize is the next generation digital currency exchange.
com.bitvirya.app;Bitvirya - cryptocurrency exchange;Bitvirya is the world’s latest and most trusted marketplace to buy, sell, trade
io.exaking.starter;Exaking - Social Crypto Exchange;Free peer-to-peer crypto exchange and social network for crypto-enthusiasts
com.anyexchange.cryptox;Crypto Exchange;"Track &amp; manage your investments on Coinbase Pro or Binance in the same app!"
com.cryptscriptcom.BCHCLOUD2;BCH Remote Control;BCH Remote Mining Simulator
com.bcoiner.webviewapp;Bcoiner - Free Bitcoin Wallet;Get our bitcoin wallet and start using digital money
com.choosebitcash.bitcashmobilewallet;BitCash wallet;With this mobile wallet you can store, receive and send BitCash coins.
earn.free.bitcoin;Free Bitcoin - Earn Bitcoins in your spare time;FREE BITCOIN lets you gain Bitcoins for completing easy tasks!
com.ml.freebitcoincash;Free Bitcoin Cash;Earn bitcoin cash easy with this brand new faucet.
org.localbitcoincash.localbitcoincash;LocalBitcoinCash.org - Buy/Sell/Earn Bitcoin Cash;LocalBitcoinCash.org - Buy, Sell, Earn Bitcoin Cash Locally!
com.qcan.mobile.bitcoin.wallet;Mobile Bitcoin Wallet;Qcan Mobile Bitcoin Wallet - Bitcoin as easy as your number.
io.bluewallet.bluewallet;BlueWallet Bitcoin Wallet;A Bitcoin and Lightning wallet focused on making Bitcoin fun and usable
com.blockchainpluswallet.plus_wallet_app;Blockchain Plus Wallet;Blockchain Plus Wallet is a platform new generation application wallet
com.bitpay.coincloud;Coin Cloud Wallet;Buy, sell and store your bitcoin and other crypto with the Coin Cloud Wallet.
br.com.brasilbitcoin;Brasil Bitcoin;Brasil Bitcoin application. Buy, sell, receive and send Bitcoins and altcoins.
com.algorand.android;Algorand Wallet;Best way to send and request algos on the Algorand blockchain
io.yellowcard.app;Yellow Card: Buy and Sell Bitcoin;Yellow Card: the safest, easiest way to buy and sell Bitcoin with cash or online
net.bither;Bither - Bitcoin Wallet;Bither - a simple and secure Bitcoin wallet!
com.wheel_of_bitcoin.android;Wheel of Bitcoin;Spin The Wheel of Bitcoin to win bitcoin sent instantly to your wallet!
com.newapp.mycoinpaga;CoinPaga - Spend Bitcoin & Sell Giftcard;"Crypto Wallet &amp; Giftcard Exchange - Storage of Bitcoin, Ether, ERC20 altcoins"
com.visionwallet.app;VisionWallet — Crypto & Bitcoin Wallet;Store, exchange and invest currencies on autopilot! Get passive income
com.fitbobcat.satoshi;Satoshi Wallet App;Satoshi is independent coin that can be mine with PC and can converted into BTC.
com.blockin.google;Poolin;Better Cryptocurrency Pool
com.multi.clomibit;CloBit - Cloud Mining Bitcoin;The CloBit platform allows you to earn on a Bitcoin cryptocurrency cloud mining.
com.solution.starssky.altcoinfaucetrotator;Bitcoin Smart Faucet Rotator;Earn free Bitcoin Litecoin Doge Ethereum Monero BitcoinCash
africa.bundle.mobile.app;Bundle Africa - Send/Get Cash, Buy & Sell Bitcoin;"Bundle Africa is a social payments app for Cash - NGN &amp; Crypto - BNB, BTC &amp; ETH"
com.uznex.app;UZNEX - UZbekistan Cryptocurrency Exchange;Cryptocurrency Exchange licensed in Uzbekistan
skill.techespo.fivestarexchange;Five Star Exchange;FSE app is a P2P and C2C crypto-Products Trading platform with INR Market.
kr.co.citex.citexclient;CITEX- Crypto trading & PoW;Top one PoW digital asset trading platform
com.pundix.xwallet;XWallet;XWallet is a revolutionary digital asset wallet app developed by Pundi X.
com.bitget.exchange;Bitget: Crypto Trading & Bitcoin Contract App;Bitget is a crypto trading app, providing contract trading, exchange, copy trade
org.topnetwork.hiwallet;Bitcoin Wallet. A Secure Crypto Wallet - HiWallet;A safe Bitcoin Wallet to store your Bitcoin. Your Wallet is non-custodial!
com.btcalpha.exchange;BTC-Alpha Exchange;Exchange: Bitcoin, Bitcoin Cash, Ethereum, Ethereum Classic, Litecoin, other...
org.payrue.app;PayRue;PayRue offers an easy and secure way to transfer and use Cryptocurrencies
org.walleth;WallETH Ethereum Wallet;Ethereum Wallet with support for watch only accounts, ERC-20 Tokens, TREZOR, ...
com.delieverme;My ETH Wallet - ERC-20 Token wallet;My ETH wallet a free android application to check your ERC-20 wallet balances
com.cryptobubbles;Crypto Bubbles;Win Real $ETH! Match 3 or more Crypto Bubbles to burst them get 10 Gewi for each
com.etherscan;EtherScan- ETH Blockchain Explorer;This App the first mobile blockchain browser in the ethereum community.
com.ethlimited;ETH.Limited Wallet;Decentralized crypto wallet
com.hara.wallet;HARA Wallet - Ethereum & HARA Token (HART) Wallet;HARA WALLET is DAPPS Wallet for ethereum and ERC20 contract ethereum
com.crypto.firescript.ethereumprice;Ethereum Price LockScreen;Shows you the price and real-time information of the Ethereum Cryptocurrency!
com.bitlumens.wallet;BitLumens Ethereum Wallet;BitLumens Wallet is a secure mobile Ethereum wallet that supports ERC20 Token.
app.pagosalinstante.com;PAI -  Bitcoin, Ethereum, Tron.;Exchange service between digital currencies
com.renatopeterman.biticker;Biticker Pro - Bitcoin Price, Ripple, Ethereum;Bitcoin (btc), Litecoin (ltc) Ethereum (eth) real time Ticker (Price) and Charts
crpt.crypdates.com;CrypDates - Realtime Cryptocurrency Price Alerts;Bitcoin, Ethereum , Altcoin, Coinbase, Binance, Bitmex, Bittrex price alerts
com.gon.ethferscanapp;Ethereum (ETH) Blockchain Explorer;Etherscan is a intuitive and simple platform that is used
com.eth.wallet;Bee Wallet-Ethereum wallet and Dapp browser;Bee Wallet can be used to create wallets, send and receive ETH, support ERC20
com.quarkonium.qpocket;QPocket: ETH TRON QKC Crypto Wallet with DApps;QPocket connects users with 3000+ DApps and 100+ cryptocurrencies in one place.
com.appsindonesia.grabbitcoin;Grab Bitcoin - Bitcoin,Ethereum,Ripple finance app;"Get better &amp; Faster information with Grab Bitcoin!
Grab The Smartest Choice!"
com.digitattva.theblockchainstory;The Blockchain Story - Bitcoin, ETH, XRP & More.;See what’s happening in the blockchain space around the world right now.
io.nash.app;Nash – Buy crypto at the best rates;The safest way to buy crypto, at the best prices
com.nexowallet;Nexo - Crypto Banking Account;Let your crypto work for you
com.xbond.exchange;XBOND Crypto Exchange;XBOND Bitcoin and Cryptocurrency Exchange
com.brodski.android.currencytable.crypto.arbitrage;Crypto Arbitrage;Price comparisons on crypto exchanges for arbitrage deals and profits.
com.btuprotocol.btu_wallet;Verso : Earn free crypto cashback;The crypto cash back app to earn free crypto currency while shopping online
com.cryptiswap;CryptiSwap - Non-Custodial Crypto Exchange & Swaps;<b>Non-custodial Crypto Swaps | Cross chain Decentralized swaps coming soon</b>
com.e.cryptocracy;Cryptocracy - Bitcoin and Crypto Currency Tracker;"Cryptocracy is the best crypto app to track Bitcoin &amp; Ethereum  &amp; conus coin"
quanterall.com.cryptoexchange;Crypto Exchange;Exchange BGN to ETH
com.cryptooriented.exchanges;Crypto Exchanges;Compare crypto exchanges and wallets right on your mobile device.
com.app.bolsoll.exchange;Bolsoll Crypto Exchange;Bolsoll Crypto Exchange  is an exchange where users can trade cryptocurrencies.
com.cointopper.coinlist;CoinTopper - Cryptocurrency, ICOs, News & Guides;Track analyze and get notified about all the cryptocurrency updates in real time
swipestox.mobile;NAGA - Social Trading Stocks, Forex and Crypto;Forex Trading, Gold, Crypto, Stocks and more on one social trading platform
co.myexchange.app;YoYoEx Crypto Exchange 优优交易平台 - 加密货币交易应用程序;The World 's leading optimal cryptocurrency exchange
com.emurgo;Yoroi - The Cardano Wallet;Yoroi is a Light Wallet for Cardano. Secure, Fast and Simple.
com.adapools.app;ADApools.org;I am the independent tool for your better Cardano staking /decision-making.
ng.crytopay.pwa;Cryptopay.ng | Buy, Sell & Exchange Bitcoin |;Buy and sell bitcoins in Nigeria.
com.mycontainer;MyCointainer - Earn crypto rewards;Earn rewards on your crypto
coinmarketcap.currencymarket.cryptocurrency.bitcoinprice.live;Coin Markets Live Crypto Rates - Bitcoins BTC;Coin Market-Bitcoins and Ethereum, Crypto App - Bitcoin Prices, Coin Market App
